1.228868739321802017e-02,3.309736068247844110e-02,1.793479890053689130e-01,-7.773308922908573892e-01,-9.385035227528413238e-01,4.596956545610152434e-01,1.335892986074688482e-01,7.079292475474899815e-01,1.097281473531497298e+00,-7.411963441584671353e-01,1.614302054057232261e-01,9.291115864743476616e-01,-1.385714345023377980e+00,1.408031840974634852e+00,1.175978643672507484e+00,-8.468565574969431076e-01,2.680090081019788073e-01,6.808033106031234905e-01,5.769185853714892120e-01,1.028175955376399386e+00,2.893275598176013319e-01,2.891014751407434691e+00,-8.994438750383538794e-01,-5.120325059621462227e-01,2.419623642041851319e+00,3.540864708019026974e-01,1.013220067400037311e-01,-7.895370929428311424e-01,-3.922533940344885561e-01,9.705533159500366880e-01,1.063179490577062847e+00,6.539349002138359346e-01,8.618373441412306990e-01,2.933378044425686421e-02,1.622160204158243024e+00,3.367116776058490801e-01,-6.716843791022397703e-01,6.241596379919461812e-01,1.216451912940671898e+00,-3.010074557827502884e-01,-1.377034230328940019e-02,-2.232010271262954593e+00,2.818369531134106709e-01,-5.672840872112512312e-01,1.580369416617590561e+00,4.812172524760638392e-01,1.240797769059825084e+00,-4.345756486846934497e-01,8.163392223051841867e-01,2.104269757071836722e+00,-3.569714964559587700e-01,-5.977462091218357365e-01,3.345126741485577870e+00,3.562373708197354855e-02,-4.594747759010208155e-01,-4.784346527531364024e-01,-6.815033860711706692e-01,-1.711962407607021230e+00,-1.581569130731363293e+00,-1.154866805364054005e-01,9.423671310080769525e-02,1.450308082922473929e+00,5.562430203914287691e-02,1.122008561327620280e+00,5.804936489405564393e-01,-6.284683938751213228e-01,6.740615464309219762e-01,-8.188677724157170656e-01,-4.794319643004293918e-01,1.665905447621883750e-01,-9.728965322052610665e-01,5.320333398259621260e-01,-1.041975449914753327e+00,-4.275905439603199798e-01,3.297761733028822806e-01,-5.364240144081305200e-02,-1.184366607871865318e+00,-4.713483108631157381e-01,-5.169871661658989037e-01,1.594822063383378952e+00,-1.066738459164030095e+00,-8.857058303169950131e-01,-1.275277254311316666e+00,-3.982054023332603498e-01,3.208734515213150507e-02,6.982259405252493334e-01,-7.487625822552245181e-01,-5.332486646695219507e-04,-6.906072774348835930e-01,4.008662326532106968e-01,1.637648767159732177e+00,8.190620055850177383e-01,6.748465717038533151e-01,-1.532507810497107714e+00,4.182222404047289399e-01,-1.559352203211248344e-01,-1.129249190208400505e-01,-8.067653757408189963e-02,-2.072601997383329842e+00,-2.475533709154262296e-01
-5.736919599922913893e-01,2.857512289894347246e-01,-1.181915704685842394e+00,-2.752853636304629648e-01,2.043107709930684468e+00,2.025691498212263131e+00,3.251719960607056814e-01,-7.113836132728815209e-02,3.186735518909308063e+00,-9.132561402350661828e-01,-5.912696232953995601e-01,-2.828243813908454252e-01,1.387203710465023887e+00,8.540004445487903162e-01,2.260146920398464487e-01,-9.407361987142275339e-01,-9.283891344638810494e-01,7.971829588701947467e-01,-3.764976561540978039e-01,-3.886475450270562154e-02,5.708755815287199775e-01,-5.906079997911986013e-01,1.624976994234281769e-01,3.756831846993849422e-01,-4.079985149082340223e-01,2.259847287928524739e+00,-2.155083177419891416e-01,5.268957012697653708e-01,2.232816604242159608e-01,-5.155700384830911309e-01,-2.486403381429198867e-02,-1.061156333991532530e-01,5.203326077442020636e-02,-3.574843573804598051e-01,-1.058462044660782198e+00,-2.253124271063664974e+00,-4.948172444470762543e-01,-1.283583622044185690e-01,-1.416125813368828146e+00,4.377464588850191012e-03,6.742934467743916249e-02,-1.090737188383718692e+00,3.408062131455303900e-01,-5.975806673698433880e-01,-8.427692089285843124e-01,8.839366188002877323e-01,9.470568707947145670e-01,-6.469976907280193812e-01,-2.003246867084535143e+00,4.792593884916906410e-01,9.098948755633836649e-01,6.372864891188710912e-01,-1.144795001359734388e-01,-3.913376734656817679e-01,1.134466708747805086e+00,-2.864957525213016054e-01,1.546431036524621438e-01,-2.649438971209875149e+00,1.316966394153697761e+00,2.564519165892938934e-01,9.614208933978526384e-01,-4.034137300306944174e-01,-1.748360560070036485e+00,-8.751776031398340594e-01,-1.049197736943569881e+00,-1.611451841489575987e+00,1.304175680029591611e+00,-4.426448956081765473e-01,-1.058490111304428938e+00,1.233751473872980231e+00,-1.037694003977986501e+00,-6.174279473384254313e-01,6.389043634302680186e-01,6.197288859811099782e-01,4.814241814702691080e-01,9.294123268698353257e-01,-8.522355281651613490e-01,4.907939768195064278e-01,1.007404186125869350e+00,-1.669090891396385334e-02,1.028193188511143719e+00,-9.040837570279188773e-01,-8.392295987752970143e-01,1.825581773635185590e+00,-5.305401069501379796e-01,-5.440280396748184977e-01,-4.518455728058110576e-01,-1.322552212830057083e+00,-1.254699317991629259e+00,1.376481825649353841e+00,6.577767768038327301e-01,-6.533712864151246524e-01,2.042638031401813770e+00,-6.724979937475977776e-02,-5.975280683418817684e-01,-5.864650900608949780e-01,-4.611196863395902734e-02,2.208281929148135703e+00,2.443861178878151463e+00,2.835341924810604319e-01
4.339516437567232376e-01,4.880185506582701005e-01,1.235085215968852568e+00,-4.322723146082468326e-01,-2.360411244399747699e-01,-1.656157675830550069e+00,6.520697330576349371e-01,2.946555201496350515e-02,-5.892596372318193998e-01,7.687176719366751731e-01,-2.286765178673431098e-01,6.070537397468333185e-04,9.425531321605494783e-01,-3.862170711458647876e-01,-1.424019772183410026e+00,-1.200971624973227597e-01,-2.910115704417332028e-01,-5.602008426937192809e-01,-2.447825848013157266e-02,-5.156187547760062717e-01,-1.061139634153961175e+00,-1.266751902600842250e-01,-2.662921165699562165e-01,2.556917219956049148e-01,-1.020575797296870313e+00,-5.685178236523805717e-01,9.333618417359937358e-02,4.615941182785204266e-01,-1.544788486194366151e-01,-1.797135179765241286e+00,-2.227946460705703680e-01,1.265335949410587801e+00,2.787578422131664624e-01,-1.508970937923812317e+00,-1.685049956947778815e+00,-3.511718259780713391e-01,6.097466173245905674e-01,1.097440264519974562e+00,-2.177418236983717836e+00,-1.258005368727808770e+00,-6.183331133248993750e-01,-4.814152020485226724e-01,-7.380795900107482710e-02,5.489885296107028800e-01,2.505841068719516507e+00,-3.797109236151793299e-01,-1.008493437696865724e+00,6.071829911182716755e-01,-2.599759460756419394e+00,-3.043880145759947364e-01,1.126200200573965304e+00,-2.749969024296051653e-02,-2.618496215576970876e-01,-5.127774013131521924e-01,-9.590608293595597189e-01,8.264518230367411400e-01,-9.290826807877459181e-01,-6.953793406940845800e-01,7.693353636677072727e-01,-8.828734071589633414e-01,-2.690928637422280167e-01,1.430863090795990944e+00,-7.388713846701884247e-01,3.314143514515348610e-01,-3.226454694541780466e-01,1.471737488265643989e+00,8.185986226135715249e-01,-9.108355799664240582e-01,-9.933513030924434606e-02,-1.653915042216590248e+00,-2.282920699130603082e-01,-1.185587358647860912e+00,9.279166322708589654e-01,5.063334911042235431e-01,9.779880801502832677e-01,6.741095494717997960e-01,-2.076054403338580823e-01,1.235612156766640268e+00,7.473572623535532644e-01,1.239175691814138780e+00,-2.336174088474034793e-01,-1.048537603703052934e+00,2.330968470927633207e-01,8.667742928696472449e-01,-7.967731062408863751e-01,-1.043756259239313255e+00,5.357009585337857427e-01,1.083827063274242608e+00,-1.023028580301112017e-01,-1.277629708966989019e+00,-1.548433632961148776e+00,9.321093719989405058e-01,7.859442295859131455e-01,-1.069108773424382708e+00,1.443324438208837712e+00,1.760163090936916364e+00,-1.971196252362348078e+00,-3.084586269108520740e-01,-1.019458823012362680e+00,8.909629869337477581e-01
-2.922351332619783637e-01,4.957795164939052951e-02,-5.835961891914788202e-01,1.211149171222596133e+00,3.417421768680430350e-01,3.543203513306864005e-01,8.666809999422977473e-01,4.404451513024814635e-01,-6.032201984358217528e-01,9.047903974177827491e-02,-7.515249895898431509e-01,9.353016476984610250e-01,-5.874086001408158897e-02,-3.417706220437349285e-01,-8.001583321994339970e-01,6.831806986562902750e-01,1.113029335477481618e+00,1.407927784464861887e+00,-6.393872039161105914e-01,1.921605129581429108e-02,-1.418520814652811934e-01,-3.203833309352182579e-01,-6.296632325952916664e-01,-4.009924598243927440e-01,-2.977867557533718235e-01,6.049981887295847738e-01,7.786391173979039237e-01,1.657620043799801435e+00,-6.655232547264947618e-01,-1.238317381798685092e-02,6.582416630366363375e-01,-2.896006726295792810e-01,-6.824705440171776605e-01,-9.457799751246395159e-01,1.804199579319620481e-02,4.500524380149633075e-01,9.755565038944729039e-01,-5.474025247159250984e-01,3.081409171304783645e-01,7.866901983262858389e-02,-1.677585658244147848e-01,6.098024986959345028e-01,4.590561594291516778e-01,-8.165304464295581877e-01,8.324242881468847388e-01,6.724852861680175042e-01,7.274378582672292870e-01,5.481400509562225354e-01,-2.235553962102149850e+00,-1.103429421010054812e+00,9.391809553755793918e-03,-4.167671690062807466e-01,9.369232671835987791e-02,-2.615021972809987716e-01,-9.918207689545475159e-01,-4.885594031724320163e-01,-3.044526090519656392e-01,-1.619571709004427928e+00,-8.345110533154054266e-01,-2.105089385581870864e+00,1.955766955883472935e+00,-8.861844347621997686e-01,3.169654063309564895e-01,1.447090002340760684e+00,-7.990184385650495047e-01,-3.357774461825699386e-02,7.560045701802968754e-01,4.277344826221154972e-01,7.575760766145904768e-01,7.376408411616204308e-01,-6.740718820441398140e-01,-7.664635627042053478e-01,-6.856212771872975953e-01,-1.446179273466077220e+00,1.222992510438960650e-01,-6.971696497265906789e-01,-2.058690525087158996e+00,6.371280400252294918e-01,-1.519096469213530698e+00,-1.328890725409486440e-01,2.240226416689383437e-01,-2.022267944743286194e-01,9.037420082560315704e-01,-1.378514657137944299e+00,-1.395395557929426822e+00,2.011138542463308809e+00,-3.299271581946678356e-01,7.588770955249368733e-01,-4.804396167110320248e-01,-1.460569780823559149e+00,-3.509311494286411481e-02,-1.661827982215106081e+00,2.349395992895056740e+00,5.204209970025418519e-01,9.123952496211494914e-03,-1.169718155257032377e+00,-4.989523661306530938e-02,7.779254955259380377e-01,1.918679077609483086e+00,7.955305988482037904e-02
-3.372836846395735333e-01,1.822295860746953489e+00,8.025228423888355334e-01,3.030321179037518409e-01,-1.348656791464867277e-01,4.415110516385979955e-01,-1.058272992565122195e+00,4.632391431373421298e-02,-1.538547036431892612e-01,3.430494251399883454e-02,-5.906836165095695756e-01,-5.743646214428604901e-01,2.397847510777456836e+00,-1.037156118602218902e+00,1.618382683613264206e-01,2.951069535502505170e-01,2.426214329215050092e-01,-1.911613072727919027e-01,3.644450107076650514e-01,-7.030783827388648044e-01,-2.469095828119009448e-02,-1.173222482435131386e+00,1.456949877674368565e+00,-2.158809966300021976e+00,1.643147872022418521e-01,-1.015143834756721875e+00,-2.010520968653787044e+00,-1.311796591748734864e+00,-1.562406734584689483e+00,9.490821488665753813e-01,-1.424371586409131640e-01,-3.908965223791474597e-01,2.489453153669053176e+00,-2.212997268794223149e-01,1.281492135638977181e-01,7.240108223162335099e-02,3.444757063235774908e-01,5.335613396287210985e-01,-1.262309841799288956e-02,5.678154196891972427e-01,-1.429748639157646384e+00,-7.765207548836132734e-01,5.420012941068791390e-01,1.264111075340553780e+00,2.073020050071824605e-01,-1.159857767070868961e+00,-1.858220101796518309e+00,6.612566130313777268e-01,5.749324689411997591e-01,1.923054794986863270e+00,-7.363473381620157243e-02,6.925482998021911807e-02,-1.293615300447918670e-01,5.069408865026912014e-01,6.568315515113176684e-01,3.209295446906854782e-02,1.287420052176176721e+00,-7.081782340915030449e-01,1.754313828124784147e-01,-1.085858910979416031e-01,1.432272428455354296e+00,-4.074210101168695974e-01,1.330188579077819400e+00,-1.443122415081987908e+00,-7.277931043205322637e-04,-3.996245032138912717e-02,1.324058859221186157e+00,-2.743592363257809641e-01,-1.524790124132326952e+00,3.407247282530271870e-01,-2.918336935673864208e-01,-9.744627079230931965e-01,1.601181848534286578e+00,7.035338234706184357e-01,-3.154816087292005022e-01,1.536036517381879962e+00,3.324480095958832759e-01,1.375767766191267727e+00,4.520057657606949553e-01,-1.130263313408795600e+00,8.285409265837023751e-01,-1.310798864083274062e-01,4.135040500067997948e-01,3.633307699778176580e-01,-3.249048141769781406e-01,1.128068800040759184e-01,-8.964822839625354867e-01,4.358322350052102889e-01,-5.025651618131754539e-01,1.295072328904637304e-01,6.984711748152340645e-03,-1.221596993567977574e+00,-1.211662535838539112e+00,-3.775887433685578554e-01,1.307360569266234451e+00,-9.207122135073818603e-01,-1.355204255923387890e+00,-4.246140497401922898e-01,1.934749935336315119e+00,1.227173724084364093e+00
3.258722480007161248e-01,2.774441063433047416e-01,-2.959549089158938426e-02,-8.526567789847182555e-01,1.925793814364177570e-01,7.567575265298678300e-01,-8.852408544385319544e-01,-1.205843367012287004e+00,8.793404959524940834e-01,6.594138507748014133e-01,1.453923205912690975e+00,1.337318547736111363e+00,3.285794137794120773e-01,1.960944337520951875e+00,-1.310630316820932784e+00,2.354360257069267326e-01,6.812376838669246260e-01,5.625817792865699385e-01,9.523643090379846354e-02,1.211217739997647369e+00,-2.448973302901798557e-02,8.535060473567056549e-01,3.004532336182579311e-01,9.751634368116965934e-01,-9.365074957831525104e-01,-1.788008703320502768e-01,3.062625928313485457e-01,-4.376294792144760359e-01,-4.095736105482647993e-01,2.557958520945686764e-01,-4.340445628871896222e-01,-4.882129222216623488e-01,-8.763201362663638472e-01,-5.579712851713007904e-01,7.860956960139309224e-01,-4.483649170083158636e-02,1.032692591793851200e+00,6.616996318997051540e-01,-5.780630301950367977e-01,-4.153854488827967706e-01,-5.710293162977934101e-01,5.025882160238099861e-01,-7.282341285400008024e-01,1.467348700654882432e+00,5.077759254218391916e-02,1.061806432283590035e-01,-1.802967608308011727e+00,2.077863912608366892e+00,-3.129805997669583562e-01,-7.647713075431364915e-01,-2.564333425860559346e-01,1.711421843149757871e+00,1.128176527362258819e+00,-1.445694074148403230e+00,-7.683457046218327147e-01,-2.929223565884585545e-01,5.198047301733955960e-02,-9.249200085889660583e-01,2.048751707437346248e+00,-6.220409759600065147e-01,-9.896145454210062420e-01,-4.027068692370217584e-01,1.207590675663501534e+00,-1.249643923893135833e+00,-4.776148265527918046e-01,-8.926654438761580934e-01,7.381519763854342830e-01,8.011666621787738585e-01,6.736807824313588711e-01,-6.160527638171030551e-01,-2.978624781848481229e-01,-1.344472347639112941e+00,7.496625855210615752e-01,-7.601328201608592572e-01,4.628718002452325009e-01,2.855066715311741499e-01,-6.686026566647353953e-01,4.124327905031597435e-02,8.808154768502111098e-01,1.070136423131889725e+00,-6.470910046810265381e-01,-6.208419466466935654e-01,1.709271020005246611e-01,-6.500191603749543023e-02,1.226458991306561108e+00,1.893206172140339927e+00,-1.011192803042338495e+00,1.636496254843632370e+00,-8.242971555183964405e-01,1.585583935774678155e+00,-6.217589323805460672e-03,-1.091156813410039783e+00,-7.018379084264400602e-02,-2.441254978801117304e+00,-1.319826040741141515e+00,-1.515808645838378599e+00,1.469806250397618808e+00,-5.103212248893672642e-01,3.729862917092145458e-01,1.390154437217642203e+00
2.242665090798315886e-01,1.624836077840843940e+00,1.960592556823129495e+00,-3.848701042136280503e-01,-1.135728850653598521e+00,9.858818618194810091e-01,4.738569130405241581e-02,9.243248467807487767e-01,2.329076781644558447e-01,2.036514661900807599e-01,1.220906466155789794e+00,3.353019546770205084e-01,4.043842865442088819e-01,-3.756669241500133483e-01,-5.070313871615774737e-01,-1.325283289492810379e+00,-5.997719042990519167e-01,-4.386797432486442272e-01,-3.407311255554750229e-01,1.263507714720876418e+00,4.985174934835714250e-03,3.373308315426554183e-01,1.953963526322046729e+00,1.135956350362117950e+00,-1.946517320163604903e-01,8.821733143444916436e-01,-1.079264611964772635e+00,9.880917911023510136e-01,3.525288925220516068e-01,4.760691623493314428e-01,4.139323782229585857e-01,1.471827611063038166e+00,1.045020181272253046e+00,1.127654807775713697e-01,-8.955861812181115100e-01,-1.718353730152160530e+00,-7.292179462126715528e-01,-1.778091327607305150e+00,6.069737825192157432e-01,-1.992260685132811515e+00,1.562996694765262484e+00,4.971065108390666093e-02,-5.923512409027795744e-01,5.724540212713921106e-01,-1.634779161405110481e-01,6.792308960226488557e-01,3.553445790556559181e-01,1.538536365495121183e+00,1.173845617517337070e+00,1.326227387204127695e+00,5.003002714698134845e-01,7.372114295177759624e-01,3.270484921954459057e-01,-1.504814518912781063e+00,-2.550734510392122623e+00,8.227549581803911272e-01,-6.070048464673656330e-01,3.236353982519382111e-01,4.974215865683174753e-01,-3.293960957388020194e-01,1.105761687666007576e-01,-9.050171487194169639e-01,-1.485576597831519408e-01,-9.102001653657425528e-01,2.333191274066964027e+00,-1.008008976112457322e+00,9.445925364003721070e-01,3.876853847739075709e-01,-1.323932218951615170e+00,-1.580280958950867898e-01,5.216088902610656053e-01,2.426239436648824632e-01,-1.430587029463363802e+00,-2.248862693999063911e+00,1.098445097374793483e-01,-2.300627361869489740e-01,1.293869466579703031e+00,5.272340796451827627e-01,-8.926554795515519170e-02,2.094094541505678198e+00,5.998048830336281112e-01,3.717705863924100074e-01,1.401004719402514642e-01,6.312371313809663764e-01,-8.048605481893497116e-01,-5.031118806526577725e-01,2.297915570186233880e-01,2.835072188106387836e-01,1.337593705324561455e+00,-1.508465478347316702e-01,-1.459413157171199904e+00,2.047008749739991806e+00,-1.203847267713744396e+00,-1.250976113884332941e+00,-1.469678512933557446e+00,-3.472520879015015827e-01,5.600958889137995778e-01,5.149482898696399191e-01,3.174001789861625178e-01,3.541598205622095014e-02
1.677264779472353196e+00,4.356457349894212738e-01,7.014729320613284358e-01,7.441956017869948425e-01,-1.068274741315644455e-01,-7.183811328740992153e-01,3.563848660263277401e-02,-1.071961927091526601e+00,-1.660807166249067990e+00,-1.301779894569553286e-01,2.003210870129823185e-01,8.600058168955955207e-01,1.163244755426881216e+00,-1.007072305325005690e+00,-5.661189545277998114e-01,1.475679267849906884e+00,2.935950257085189197e+00,1.278360221721439594e+00,-7.313810553027927375e-01,6.107941473706551827e-01,-1.036060494641661611e+00,6.884770485491015224e-01,-1.221124165388231431e+00,-5.158062097547506941e-02,8.454653344864455633e-01,-4.968878774413353905e-01,1.331175455567989996e-02,3.555637352278177010e-01,-7.105131877202004453e-01,2.596156071288845180e+00,-1.339464321667750202e+00,-6.918681663726441444e-01,1.342017455437700013e+00,8.606084956493162963e-01,-1.307939159481323887e+00,-7.448363642306168320e-01,-3.556792756718379356e-01,1.154202971618952134e+00,-1.937229957705068450e+00,-2.449741236098936237e-01,-6.935249178230923350e-01,1.054243547874149423e+00,3.713943733601405284e-01,1.143219701510944875e+00,1.036176050388251113e+00,8.756195541745503963e-03,-1.172044331507368753e+00,-3.124540567635373800e-01,8.590300166460249076e-02,-7.012014980109394502e-01,5.403282443360711840e-01,2.506380163722440102e+00,-6.607297371056048974e-01,2.128900664580585467e+00,-7.075772530166167529e-02,6.111120601784377770e-01,7.999936860080543166e-01,9.078448727784754757e-01,4.221011671832861634e-01,3.360501260589520145e-01,-2.709853555320587692e-01,6.936386851295576195e-01,2.131386012221505866e-01,1.912980129671010943e+00,-1.650216867705797785e+00,8.004431783151135793e-01,-2.625171097523686936e-01,-9.564566823317018907e-01,-7.168945381344723478e-01,-8.026567444306937915e-01,2.117859101808860223e-01,-7.887142278300717235e-01,-6.788793794084589939e-01,-5.459642378993005973e-01,5.598987134061924609e-01,-5.778842957608864017e-01,-4.484304532092867057e-01,1.460135986000495656e+00,-1.400406558987299599e+00,3.695409369374112046e-02,8.958448693344670533e-01,-7.584797512422456478e-01,7.227591680692113663e-01,-5.807580093816595568e-01,3.606856157214380354e-01,-6.664546193382856476e-01,6.686769345125703756e-01,-1.671854433510723270e+00,1.257689000782305611e+00,6.208777584447728870e-01,7.339691979022273660e-01,2.295927490035766461e+00,1.135061818112725607e-01,-2.984212744479359247e-01,1.081630850035357083e+00,2.675323394257904108e-01,-7.467493054256741924e-01,3.803822949497819295e-01,3.228608393356952599e-01,1.231348436672924151e+00
-1.653497803879350747e-01,5.963001713208530008e-01,1.031522324737510488e+00,-9.825367534656910262e-01,2.352762983470564340e+00,-8.617710398256761550e-01,4.491515313490256900e-01,-2.614975680604148019e-05,-7.466383233279794140e-02,-1.086896179943223517e+00,-3.801402685167906137e-01,4.843912258981430963e-01,-1.193046439048367491e+00,-3.576377949345737051e-01,2.729102835789481762e+00,-1.307166291727027030e+00,-1.420587600845472087e+00,2.104455920416585801e-01,-1.064028183471471767e+00,6.142516703765120711e-01,4.457852644174534751e-01,-1.133960109325032661e+00,-2.110674149581431180e+00,1.093140102877266095e-01,2.406454787640424531e+00,4.795371905541048058e-02,-3.898824293653544992e-01,-5.589765172872039889e-01,1.200526478605606462e+00,-6.737196200349550024e-01,1.517419648277739341e+00,3.311185948906026355e-01,2.163610182493202472e-01,-1.692629733099592748e+00,2.877902150779436397e-02,1.109037507539782696e+00,8.601527857840519653e-01,1.166313774487215182e+00,-2.092046868670662252e-01,8.530188916230889706e-01,-1.116836661942072872e+00,-8.691240794300895967e-02,-1.864309470573251304e-01,4.068433477586001490e-01,-2.569436297188692486e-01,1.346444037850622166e+00,-1.108833771511987365e+00,-1.637497493276790506e-01,-8.615889225273087870e-02,2.105367175376292865e-01,2.060098307417927710e-01,9.685633790500433049e-01,1.434312503440171027e-01,8.796630420624800273e-01,-4.430195968183063826e-01,1.141164149838719721e+00,9.203440658915558181e-01,2.465103465559279616e+00,3.825278795630279172e-01,4.106023080421296045e-01,-5.992856679818436838e-01,1.296876257096549301e+00,-9.151437328263566373e-01,-1.175128078040160506e+00,-9.047895122467285445e-01,3.914918619575230019e-01,-2.256339574153658489e+00,9.186786470091924395e-01,-1.062703882214920181e+00,-1.481361884746994040e+00,2.024179922231116313e-01,8.274158274874519048e-01,-8.478995969278062539e-01,-3.146490839621436386e-01,-2.050651048934541532e+00,1.765764872392389995e+00,2.624026707626844424e+00,1.830874325614259834e-01,-1.884851465256112690e-01,-1.270131721252988788e+00,-3.150694074815510448e-01,3.302579466349657156e-01,2.166860355041999142e+00,-1.320646644674709380e+00,9.144312556657104851e-01,2.930789757127521544e-01,2.605570274783829632e+00,-1.120377035790522280e+00,-7.123149557820573907e-01,9.971778452161238482e-01,-3.835331454749610347e-01,-7.536395804088978911e-01,5.385912602696262264e-01,-1.564258157336425592e+00,1.157600302715460439e+00,3.289929162811711660e-01,-6.277248524037947197e-01,-2.661073417972661947e-01,1.044105627273531622e+00,-1.967995472020409142e+00
1.115851970317120745e-01,-1.117255030216806277e+00,1.339023022291143672e+00,4.647151666257309244e-01,3.287908340835045684e-01,1.679412151693672861e+00,1.843689809811312585e+00,1.161150600238209790e-01,1.410619009160764825e-01,1.903861140898993387e+00,-4.497425218177987238e-01,2.679554674656005053e-01,-2.478868117655071757e+00,-8.269634059203955223e-01,-1.414550111742387095e+00,-1.251871736119446910e+00,-9.854708650854192287e-02,1.133696935309345788e+00,8.809269851027857756e-01,1.455456002314211794e+00,-7.221171560054683303e-01,9.624326923737439587e-01,6.074624219433010647e-02,4.822259640574305672e-01,-4.131565241249104958e-01,-1.528837495268268731e-01,-8.847057612891672251e-01,-1.946031149321267417e+00,2.226502346048737202e+00,3.545306282440596757e-01,-5.998432534666923166e-01,1.136497464572369109e+00,1.172691774225268491e+00,5.069976649715455252e-01,-1.156842091697843244e+00,6.032496890458088901e-01,2.237894351553568750e+00,-3.009214952755310812e-01,-1.181433510083019334e+00,1.157933104090611787e+00,-1.726829751567907856e+00,-2.735237538168298066e-01,2.367811259436015892e+00,1.892144055178452522e+00,-1.887655615664781961e-01,1.492997416936351796e+00,3.847314247588984326e-01,5.454779754147285331e-01,2.334326394302213836e-01,1.198287231167772360e+00,1.268403582175884114e+00,4.874701344814987292e-01,1.733367495039289219e+00,-1.589257604158429427e-01,-8.885329949881358713e-01,-7.610340033587993380e-01,-1.733310964707914570e+00,-6.526729256538428281e-01,6.451683341708752684e-01,-2.129951557618479929e-01,1.521551883231374136e+00,5.976273307089616793e-01,-5.387278296200920247e-01,9.977388759179456335e-01,-2.555460635355352728e-01,-8.809805036606984663e-01,2.267631944108672304e-01,4.508739529426229464e-01,-1.786912251403236285e+00,-2.009244260290649731e+00,-7.170585260390212046e-01,-3.859170984166837570e-01,1.586574190194067535e+00,-5.707116808362489024e-01,1.115727386920936981e+00,5.204687359120317713e-02,2.404458278224129941e+00,6.946576752592520387e-01,2.120250380593849959e-01,-8.612276310143005542e-01,5.933267894263537234e-02,-1.229378676405423532e+00,-8.764940659408825274e-01,-1.854822234344783327e+00,1.158264735913629551e+00,1.196785051245933817e-01,6.493159144119033943e-01,2.448563967360342930e-01,-7.654673753846280571e-01,1.470561529413080493e+00,2.150344951790731374e-01,8.239391843782636338e-01,3.879420206909690583e-01,-2.098141384381623453e+00,4.772023709750375375e-01,7.766047724951305464e-02,-4.684789548994114372e-01,-8.857350724564579947e-01,8.082960382623263218e-01,1.031194100584882811e+00
